,OBJECTID,RSID_left,CLASS_left,NAME,USRN_left,CROSSREFER_left,ENTRY_DATE_left,ROAD_NUMBE_left,ESU_left,FROM_END_left,TO_END_left,TEMP_left,ENABLED_left,MetrepMin_left,Length_left,Minutes_left,Id_left,geometry,index_right,Key,RSID_right,CLASS_right,NAME_1,USRN_right,CROSSREFER_right,ENTRY_DATE_right,ROAD_NUMBE_right,ESU_right,FROM_END_right,TO_END_right,TEMP_right,ENABLED_right,MetrepMin_right,Length_right,Minutes_right,OBJECTID_2,Id_right,NAME_2,ET_ID,Shape_Leng,Shape_Area
138,17163,5000344.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,99141,0,0,,1,1466.6667,1683.8355,1.1481,0,"MULTILINESTRING ((222236.28499999997 342528.995, 222255.012 342515.289, 222277.744 342499.24, 222316.299 342471.528, 222355.61 342441.218, 222394.668 342411.955, 222409.505 342400, 222423.07799999998 342390.541, 222441.316 342375.919, 222456.81800000003 342364.559, 222471.859 342350.75, 222484.86099999998 342339.1, 222501.831 342319.985, 222515 342300.086, 222527.521 342280.839, 222538.33000000002 342258, 222552.501 342225.8, 222555.46815796837 342214.8890474366), (222614.12962962347 342043.5196052952, 222614.821 342042.39, 222626.098 342024.498, 222634.751 342012.965, 222639.03100000002 342008.249, 222651.38900000002 341998.3, 222665.84000000003 341986.894, 222686.12199999997 341970.964, 222693.299 341965.586, 222718.77500000002 341948.486, 222742.104 341931.994, 222760.789 341916.621, 222776.934 341903.758, 222788.68300000002 341891.413, 222800.001 341879.316, 222804.962 341874.177, 222815.06699999998 341863.127, 222821.952 341854.585, 222831.08000000002 341841.863, 222836.60700000002 341832.69, 222842.46600000001 341822.362, 222843.93622834887 341818.45868180157), (222887.08475931286 341598.08750770986, 222897.836 341532.52, 222911.44 341481.245, 222929.89399999997 341431.323, 222953.799 341379.502, 222995.85600000003 341308.977, 223038.56300000002 341249.107, 223099.424 341158.877))",,,,,,,,,,,,,,,,,,,,,,,
139,17164,5000344.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,83624,0,0,,1,1466.6667,572.5943,0.3904,0,"LINESTRING (223099.424 341158.877, 223145.832 341094.056, 223191.39 341028.934, 223206.22670363745 341005.0544958884)",,,,,,,,,,,,,,,,,,,,,,,
140,17165,5000347.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,93809,0,0,,1,1466.6667,186.9731,0.1275,0,"LINESTRING (223266.9346765633 340560.37839698297, 223259.08899999998 340493.325, 223251.652 340451.249)",,,,,,,,,,,,,,,,,,,,,,,
141,17167,5000349.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,52535,0,0,,1,1466.6667,129.1418,0.0881,0,"LINESTRING (223649.83500000002 334906.516, 223650.773 334866.208, 223653.935 334823.228, 223654.73200000002 334813.221, 223656.918 334777.6)",,,,,,,,,,,,,,,,,,,,,,,
142,17168,5000347.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,109436,0,0,,1,1466.6667,1326.7899,0.9046,0,"MULTILINESTRING ((223236.038 340324.183, 223230.45377478751 340284.0345644044), (223175.29453232774 339881.34855536633, 223174.61700000003 339876.271, 223171.16100000002 339854.899, 223162.65000000002 339798.466, 223159.05 339777.795, 223156.408 339765.166, 223148.12699999998 339733.38, 223142.84499999997 339708.321, 223142.06483984776 339705.8919359878))",,,,,,,,,,,,,,,,,,,,,,,
143,17186,5000349.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,47352,0,0,,1,1466.6667,172.3372,0.1175,0,"LINESTRING (223657.446 334741.297, 223657.90500000003 334732.342, 223659.54700000002 334707.077, 223659.945 334687.324, 223660.91700000002 334665.015, 223662.28999999998 334633.103, 223663.95 334604.737, 223665.74200000003 334584.37, 223666.988 334569.258)",,,,,,,,,,,,,,,,,,,,,,,
144,17187,5000349.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,618,0,0,,1,1466.6667,175.2101,0.1195,0,"LINESTRING (223666.988 334569.258, 223667.16882833713 334565.4689170645)",,,,,,,,,,,,,,,,,,,,,,,
145,17392,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,150346,0,0,,1,1466.6667,26.8819,0.0183,0,"LINESTRING (215947.473 364920.427, 215941.17099999997 364918.714, 215921.881 364912.228)",,,,,,,,,,,,,,,,,,,,,,,
146,17394,5000352.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,647,0,0,,1,1466.6667,11.9746,0.0082,0,"LINESTRING (222057.588 342647.07, 222067.54499999998 342640.418)",,,,,,,,,,,,,,,,,,,,,,,
147,17396,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,160685,0,0,,1,1466.6667,452.7547,0.3087,0,"LINESTRING (215947.473 364920.427, 215953.71899999998 364922.124, 215966.435 364926.983, 215993.26 364940.287, 216018.12199999997 364952.662, 216039.331 364965.028, 216060.28399999999 364976.897, 216083.227 364987.745, 216103.59100000001 364996.268, 216118.67200000002 365002.251, 216141.245 365007.149, 216170.28999999998 365013.525, 216204.69799999997 365020.641, 216231.179 365025.996, 216268.50300000003 365034.279, 216315.68800000002 365042.952, 216349.58399999997 365049.124, 216376.11200000002 365054.128)",,,,,,,,,,,,,,,,,,,,,,,
148,17397,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,68110,0,0,,1,1466.6667,450.4398,0.3071,0,"LINESTRING (216376.11200000002 365054.128, 216385.178 365054.976, 216407.331 365058.128, 216436.19 365061.405, 216465.549 365064.677, 216488.908 365068.265, 216515.07299999997 365072.223, 216547.39500000002 365076.461, 216581.96500000003 365080.324, 216600.92099999997 365083.963, 216620.039 365084.298, 216645.577 365085.962, 216673.5237225795 365088.626345308)",,,,,,,,,,,,,,,,,,,,,,,
149,17402,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,114660,0,0,,1,1466.6667,2195.7781,1.4971,0,"LINESTRING (204672.3926744033 362279.56248361524, 204692.70400000003 362286.112, 204729.89399999997 362297.257, 204759.37199999997 362304.674, 204787.60100000002 362312.404, 204800 362315.479, 204827.75199999998 362324.327, 204853.63400000002 362332.54, 204905.512 362346.663, 204962.31300000002 362362.263, 205007.02343671303 362375.2130710015)",,,,,,,,,,,,,,,,,,,,,,,
150,17404,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,16316,0,0,,1,1466.6667,402.446,0.2744,0,"LINESTRING (214312.0168267766 364559.9172646306, 214386.43 364576.906, 214400 364581.971, 214422.488 364588.838, 214444.109 364597.41, 214462.47499999998 364605.674, 214502.49599999998 364625.06)",,,,,,,,,,,,,,,,,,,,,,,
151,17405,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,5863,0,0,,1,1466.6667,308.3313,0.2102,0,"LINESTRING (202091.12989022076 361548.3936721744, 202082.58299999998 361546.097, 202073.10100000002 361542.214, 202070.34399999998 361541.334)",,,,,,,,,,,,,,,,,,,,,,,
152,17406,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,648,0,0,,1,1466.6667,218.4591,0.1489,0,"LINESTRING (202070.34399999998 361541.334, 202047.717 361531.694, 202026.836 361521.342, 202007.64 361508.976, 201985.478 361494.581, 201967.582 361482.056, 201949.517 361467.031, 201923.25300000003 361445.613, 201905.61392373868 361431.63955922873)",,,,,,,,,,,,,,,,,,,,,,,
153,17407,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,99176,0,0,,1,1466.6667,500.5868,0.3413,0,"LINESTRING (214587.18099999998 364666.873, 214646.136 364695.817, 214682.85865126556 364713.7897100847)",,,,,,,,,,,,,,,,,,,,,,,
155,17415,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,155476,0,0,,1,1466.6667,187.6797,0.128,0,"LINESTRING (215921.881 364912.228, 215909.483 364908.767, 215880.175 364901.393, 215845.8 364892.826, 215800.202 364882.934, 215769.58299999998 364878.877, 215748.581 364875.762, 215738.40000000002 364873.725)",,,,,,,,,,,,,,,,,,,,,,,
156,17416,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,73253,0,0,,1,1466.6667,479.8068,0.3271,0,"LINESTRING (215738.40000000002 364873.725, 215722.928 364872.749, 215700.98700000002 364870.645, 215684.95799999998 364869.124, 215661.673 364867.585, 215630.369 364864.837, 215605.533 364863.641, 215600 364862.891, 215561.305 364861.616, 215526.74699999997 364860.605, 215483.126 364860.185, 215438.197 364860.399, 215403.79819887347 364860.16419589677)",,,,,,,,,,,,,,,,,,,,,,,
157,17419,5000309.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,124787,0,0,,1,1466.6667,4722.9324,3.2202,0,"MULTILINESTRING ((210384.11720321045 362819.3678738411, 210385.75699999998 362820.035, 210409.84499999997 362829.828, 210428.028 362836.556, 210447.84100000001 362844.184, 210470.277 362852.429, 210487.717 362859.38, 210509.805 362867.685, 210530.85499999998 362876.425, 210551.37300000002 362885.731, 210567.39299999998 362892.078, 210585.10100000002 362899.622, 210602.41880054807 362907.17135078856), (213734.96445338253 364186.8960027154, 213757.43300000002 364209.908, 213788.124 364251.687, 213842.485 364312.063, 213891.349 364367.182, 213929.849 364408.339, 213958.19400000002 364439.69, 213982.76 364463.75, 213993.48100000003 364471.812))",,,,,,,,,,,,,,,,,,,,,,,
158,17474,5000295.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,150354,0,0,,1,1466.6667,207.9912,0.1418,0,"LINESTRING (221475.59716661382 345493.250915591, 221476.218 345492.477, 221489.962 345474.862, 221501.04499999998 345461.494, 221511.48599999998 345449.131, 221521.66100000002 345437.771, 221531.59100000001 345427.187, 221542.16499999998 345415.622, 221553.729 345403.05, 221563.244 345393.344, 221574.41999999998 345382.199, 221587.484 345369.538, 221595.46000000002 345361.43, 221600 345356.958, 221608.57799999998 345348.368)",,,,,,,,,,,,,,,,,,,,,,,
159,17478,5000295.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,140132,0,0,,1,1466.6667,214.0081,0.1459,0,"LINESTRING (221608.57799999998 345348.368, 221621.89500000002 345335.258, 221646.12099999998 345311.947, 221647.67599999998 345310.451, 221669.37900000002 345288.609, 221688.979 345269.8, 221706.239 345253.078, 221718.418 345242.286, 221733.93699999998 345229.316, 221749.842 345217.04, 221767.20500000002 345205.289)",,,,,,,,,,,,,,,,,,,,,,,
160,17479,5000295.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,109467,0,0,,1,1466.6667,99.0337,0.0675,0,"LINESTRING (221767.20500000002 345205.289, 221775.79599999997 345200, 221798.865 345186.961, 221823.50199999998 345173.701, 221845.10700000002 345161.24, 221853.56900000002 345156.864)",,,,,,,,,,,,,,,,,,,,,,,
161,17480,5000295.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,83655,0,0,,1,1466.6667,71.1161,0.0485,0,"LINESTRING (221853.56900000002 345156.864, 221869.05699999997 345149.324, 221891.45400000003 345137.795, 221916.989 345124.693)",,,,,,,,,,,,,,,,,,,,,,,
162,17481,5000295.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,5874,0,0,,1,1466.6667,292.4018,0.1994,0,"LINESTRING (221916.989 345124.693, 221940.36599999998 345112.647, 221971.78600000002 345095.447, 222004.99300000002 345076.812, 222031.945 345061.623, 222053.62800000003 345048.862, 222074.412 345035.92, 222097.40399999998 345022.097, 222121.42700000003 345007.508, 222139.76799999998 344996.643, 222142.07799999998 344995.513, 222163.858 344983.054, 222170.614 344979.338)",,,,,,,,,,,,,,,,,,,,,,,
163,17482,5000295.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,21428,0,0,,1,1466.6667,90.6685,0.0618,0,"LINESTRING (222170.614 344979.338, 222184.33000000002 344971.583, 222200 344962.955, 222213.37300000002 344955.308, 222225.53399999999 344949.278, 222236.15500000003 344943.896, 222243.461 344939.212, 222247.49699999997 344936.577, 222249.803 344935.293)",,,,,,,,,,,,,,,,,,,,,,,
164,19379,5000293.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,104293,0,0,,1,1466.6667,502.2205,0.3424,0,"LINESTRING (216576.59512696604 352777.4674133362, 216586.25400000002 352772.502, 216607.36599999998 352760.505, 216629.08000000002 352748.111, 216642.925 352739.328, 216657.314 352731.648)",,,,,,,,,,,,,,,,,,,,,,,
165,19380,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,129981,0,0,,1,1466.6667,80.7799,0.0551,0,"LINESTRING (201612.34499999997 357811.611, 201632.363 357817.1, 201659.08299999998 357822.286, 201679.19900000002 357827.925, 201690.68 357831.104)",,,,,,,,,,,,,,,,,,,,,,,
166,19382,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,119682,0,0,,1,1466.6667,194.5523,0.1326,0,"LINESTRING (205187.32799999998 358237.563, 205264.01799999998 358240.396, 205328.076 358242.377, 205381.706 358245.508)",,,,,,,,,,,,,,,,,,,,,,,
167,19387,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,16364,0,0,,1,1466.6667,1526.4547,1.0408,0,"LINESTRING (203314.75300000003 358319.313, 203368.95299999998 358326.412, 203434.983 358336.626, 203471.58899999998 358343.328, 203518.04599999997 358349.584, 203558.95299999998 358355.859, 203600 358363.011, 203625.26799999998 358366.002, 203653.059 358367.847, 203679.75199999998 358368.49, 203694.57073760906 358367.8357700188)",,,,,,,,,,,,,,,,,,,,,,,
168,19388,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,26683,0,0,,1,1466.6667,359.3437,0.245,0,"LINESTRING (204830.6987419985 358231.308062387, 204888.43300000002 358232.019, 204953.299 358233.669, 205013.863 358235.417, 205056.08299999998 358234.776, 205085.287 358234.725, 205101.272 358235.356, 205155.727 358237.507, 205187.32799999998 358237.563)",,,,,,,,,,,,,,,,,,,,,,,
169,19391,5000288.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,150395,0,0,,1,1466.6667,302.0047,0.2059,0,"LINESTRING (199182.9892827084 357643.21188664966, 199206.178 357627.118, 199225.96399999998 357617.311, 199239.87199999997 357611.586)",,,,,,,,,,,,,,,,,,,,,,,
170,19392,5000290.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,129982,0,0,,1,1466.6667,264.3137,0.1802,0,"LINESTRING (193718.69981171077 358745.8852578924, 193757.25799999997 358724.866, 193793.43 358704.312, 193826.213 358686.006, 193847.91700000002 358673.519, 193863.951 358664.958, 193924.88400000002 358629.775)",,,,,,,,,,,,,,,,,,,,,,,
171,19393,5000290.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,11109,0,0,,1,1466.6667,921.2276,0.6281,0,"LINESTRING (193924.88400000002 358629.775, 193964.375 358610.888, 194000 358590.588, 194027.31699999998 358575.47, 194083.674 358542.662, 194141.38 358509.701, 194173.78000000003 358492.539, 194260.984 358440.472, 194314.99699999997 358410.069, 194331.32 358400, 194354.88900000002 358385.582, 194373.2548914476 358374.6590552418)",,,,,,,,,,,,,,,,,,,,,,,
172,19396,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,83693,0,0,,1,1466.6667,660.5641,0.4504,0,"LINESTRING (201690.68 357831.104, 201722.238 357838.423, 201740.80699999997 357843.502, 201754.62199999997 357848.899, 201781.358 357859.53, 201812.71999999997 357873.545, 201841.18699999998 357886.74, 201870.51299999998 357898.741, 201898.74300000002 357909.985, 201927.864 357922.585, 201960.24 357934.608, 201982.076 357944.807, 201993.799 357949.138, 202010.158 357955.8, 202033.908 357963.964, 202068.65999999997 357972.055, 202116.081 357985.383, 202163.765 357996.663, 202206.14299999998 358008.656, 202254.88199999998 358019.245, 202303.363 358031.031, 202316.99099999998 358034.725)",,,,,,,,,,,,,,,,,,,,,,,
173,19398,5000296.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,114720,0,0,,1,1466.6667,475.2317,0.324,0,"LINESTRING (213115.15603211956 355650.94023242843, 213111.62800000003 355658.992, 213103.89 355672.934, 213096.327 355682.929, 213089.272 355691.478, 213082.43300000002 355697.679, 213073.789 355704.469, 213066.358 355709.067, 213053.961 355716.183, 213038.56300000002 355723.327, 213026.08399999997 355727.492, 213006.65000000002 355732.311, 212973.40399999998 355738.388, 212929.88799999998 355747.146, 212886.887 355753.709, 212855.104 355757.597, 212837.28000000003 355760.727, 212813.473 355761.12, 212779.162 355761.243, 212763.174 355760.34)",,,,,,,,,,,,,,,,,,,,,,,
174,19400,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,73304,0,0,,1,1466.6667,557.3407,0.38,0,"LINESTRING (205381.706 358245.508, 205397.94400000002 358246.097, 205439.974 358247.102, 205502.113 358247.786, 205549.564 358250.02, 205600.528 358251.739, 205650.66600000003 358252.437, 205686.50199999998 358255.243, 205747.41700000002 358259.049, 205785.815 358259.267, 205787.31007910622 358259.26452675083)",,,,,,,,,,,,,,,,,,,,,,,
175,19402,5000305.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,109515,0,0,,1,1466.6667,220.728,0.1505,0,"LINESTRING (203187.049 358297.408, 203130.90399999998 358280.548, 203106.10100000002 358272.962, 203059.04100000003 358258.45, 203012.875 358245.095, 202976.65999999997 358230.994)",,,,,,,,,,,,,,,,,,,,,,,
176,19403,5000296.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,104294,0,0,,1,1466.6667,355.887,0.2427,0,"LINESTRING (213461.06814758125 355038.83707694494, 213460.69799999997 355033.03, 213459.053 355004.792, 213456.613 354977.063, 213454.90399999998 354961.878)",,,,,,,,,,,,,,,,,,,,,,,
177,19404,5000290.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,155516,0,0,,1,1466.6667,287.4908,0.196,0,"LINESTRING (195248.34695948006 358255.92090354953, 195246.38299999997 358256.214, 195226.54599999997 358258.516, 195211.25799999997 358260.284, 195200 358261.687, 195187.515 358263.267, 195161.565 358266.343, 195132.015 358270.771, 195120.663 358272.593, 195103.115 358274.201, 195069.017 358277.918, 195044.468 358281.058, 195020.267 358284.749)",,,,,,,,,,,,,,,,,,,,,,,
178,19411,5000296.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,155518,0,0,,1,1466.6667,450.1166,0.3069,0,"LINESTRING (213474.249 354480.531, 213484.47489200556 354460.9773784909)",,,,,,,,,,,,,,,,,,,,,,,
179,19417,5000296.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,63036,0,0,,1,1466.6667,108.024,0.0737,0,"LINESTRING (213438.023 354791.576, 213435.00199999998 354760.753, 213432.624 354729.472, 213430.087 354697.243, 213428.298 354684.01)",,,,,,,,,,,,,,,,,,,,,,,
180,19420,5000288.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,78482,0,0,,1,1466.6667,417.3576,0.2846,0,"LINESTRING (200715.7525996528 357971.32139958575, 200681.75400000002 357979.698, 200644.21999999997 357986.424, 200614.537 357986.843, 200565.45799999998 357979.605, 200522.40600000002 357969.621, 200474.73700000002 357956.972, 200458.973 357954.038, 200453.40899999999 357951.679)",,,,,,,,,,,,,,,,,,,,,,,
181,19427,5000293.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,155519,0,0,,1,1466.6667,1348.1801,0.9192,0,"LINESTRING (217664.18761806274 351912.7649842792, 217661.45 351916.375, 217644.947 351934.327, 217632.84499999997 351944.829, 217616.29200000002 351958.731, 217602.58899999998 351971.484, 217590.787 351981.835, 217580.53499999997 351991.687, 217572.684 352000, 217569.72100000002 352004.636, 217566.61599999998 352007.883, 217562.782 352012.818, 217557.322 352019.274, 217549.984 352030.348, 217541.14500000002 352044.446, 217531.05699999997 352058.473, 217519.14 352074.169, 217506.96899999998 352090.111, 217490.055 352111.521, 217476.723 352125.193, 217470.76 352131.791, 217460.93300000002 352142.174, 217441.65000000002 352161.645, 217420.26899999997 352181.03, 217398.97499999998 352201.117, 217372.657 352225.669, 217351.582 352247.559, 217333.85499999998 352266.756, 217315.19300000003 352285.038, 217287.55 352310.966, 217256.207 352336.832, 217227.26899999997 352362.39, 217217.23339580977 352371.16375668836)",,,,,,,,,,,,,,,,,,,,,,,
182,19428,5000293.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,52612,0,0,,1,1466.6667,520.3509,0.3548,0,"LINESTRING (216917.60351841184 352577.28974609554, 216886.75 352595.854, 216864.289 352608.878, 216848.213 352618.2, 216830.776 352629.104, 216800 352647.637, 216776.93300000002 352659.782, 216760.08299999998 352669.4, 216748.293 352677.242, 216737.96500000003 352682.642, 216714.59000000003 352697.328, 216696.685 352708.39, 216684.64899999998 352715.132, 216665.29200000002 352726.237, 216657.314 352731.648)",,,,,,,,,,,,,,,,,,,,,,,
183,19433,5000286.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,31979,0,0,,1,1466.6667,5059.9282,3.45,0,"MULTILINESTRING ((208123.69246716026 358274.70999066415, 208136.96000000002 358276.992, 208159.077 358279.53, 208188.05 358281.915, 208208.16600000003 358282.005, 208225.479 358282.147, 208245.794 358281.538, 208264.908 358278.728, 208290.827 358275.665, 208318.598 358273.351, 208342.41600000003 358271.388, 208358.027 358268.582, 208367.9811156567 358265.86201949033), (209081.4842697053 358104.02862108836, 209101.31300000002 358110.046, 209125.064 358116.284, 209150.76 358125.556, 209165.13400000002 358130.171, 209181.206 358135.016, 209198.865 358140.541, 209223.12900000002 358146.088, 209238.46999999997 358149.821, 209258.39 358154.838, 209277.762 358162.494, 209305.48100000003 358173.353, 209321.771 358179.902, 209347.45799999998 358187.025, 209372.91700000002 358192.794, 209397.636 358194.843, 209418.131 358196.229, 209440.72499999998 358198.272, 209463.445 358199.615, 209475.76899999997 358201.442, 209488.62300000002 358204.379, 209513.71600000001 358210.745, 209530.364 358216.965, 209547.04599999997 358227.003, 209564.33000000002 358239.541, 209579.625 358251.199, 209588.533 358258.246, 209595.04100000003 358262.31, 209600.001 358265.057, 209614.33000000002 358270.862, 209633.283 358275.929, 209652.587 358280.996, 209672.939 358287.463, 209690.89 358295.531, 209706.191 358301.844, 209721.293 358307.408, 209734.245 358311.07, 209744.197 358313.129, 209750.8 358311.885, 209772.311 358306.504, 209789.56900000002 358303.019, 209790.15742379497 358302.8458579075))",,,,,,,,,,,,,,,,,,,,,,,
184,19445,5000288.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,109525,0,0,,1,1466.6667,976.2557,0.6656,0,"MULTILINESTRING ((200203.59399999998 357863.968, 200160.56800000003 357850.835, 200132.11200000002 357841.194, 200096.70899999997 357824.705, 200067.54147496403 357809.32098110684), (199966.66702321186 357790.4927901424, 199960.41600000003 357790.254, 199918.00799999997 357791.669, 199895.515 357791.826, 199872.277 357794.317, 199849.15000000002 357793.663, 199836.887 357792.122, 199807.614 357788.947, 199784.94 357780.604, 199757.511 357770.267, 199735.41700000002 357760.436, 199708.73599999998 357752.614, 199675.652 357742.566, 199650.34100000001 357738.769, 199624.26299999998 357735.707, 199592.887 357730.242, 199564.13 357723.778, 199542.43300000002 357716.604, 199522.224 357707.509, 199505.53000000003 357700.083, 199474.186 357683.022, 199450.642 357673.262, 199432.539 357666.309, 199414.75699999998 357665.809, 199399.038 357664.65, 199380.01799999998 357661.027, 199355.04100000003 357652.988, 199334.22100000002 357644.481, 199321.061 357635.276, 199310.71899999998 357627.626, 199289.25699999998 357616.207, 199275.68300000002 357612.691))",,,,,,,,,,,,,,,,,,,,,,,
185,19447,5000296.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,145312,0,0,,1,1466.6667,250.3209,0.1707,0,"LINESTRING (212763.174 355760.34, 212757.114 355759.998, 212718.60537601932 355759.46216919046)",,,,,,,,,,,,,,,,,,,,,,,
186,19465,5009277.0,U,KINARLA PARK,30491.0,0.0,2006-11-07,U6307,114730,0,0,,1,533.3333,67.1281,0.1259,0,"LINESTRING (221689.564 345213.387, 221691.662 345212.169, 221695.33500000002 345210.07, 221699.47499999998 345207.738, 221702.799 345206.163, 221703.73100000003 345205.522, 221706.647 345203.889, 221708.804 345202.373, 221710.728 345200.974, 221711.711 345200, 221722.772 345189.486, 221730.827 345182.907, 221736.78399999999 345179.309, 221740.803 345176.895, 221744.19400000002 345175.049)",,,,,,,,,,,,,,,,,,,,,,,
187,19578,5000034.0,A,SLIGO ROAD,9939.0,0.0,2006-11-07,A0032,83523,0,0,,1,1466.6667,428.6203,0.2922,0,"LINESTRING (222969.0223976781 343587.49468984694, 222968.61200000002 343577.156, 222967.87099999998 343556.607, 222964.778 343525.309, 222963.41999999998 343515.073, 222960.304 343492.446, 222955.75799999997 343474.726, 222950.98599999998 343457.078, 222943.278 343431.699, 222937.113 343413.485, 222931.93099999998 343390.11, 222927.63 343368.419, 222924.91600000003 343347.771, 222923.398 343327.412, 222922.15899999999 343308.981, 222920.4201191871 343295.0823464113)",,,,,,,,,,,,,,,,,,,,,,,
188,19591,5000264.0,A,PETTIGO ROAD,34977.0,0.0,2006-11-07,A0035,47250,0,0,,1,1466.6667,437.1876,0.2981,0,"LINESTRING (218092.6916646582 364267.44004042255, 218097.26 364301.559, 218102.767 364351.295, 218106.3615167954 364375.0972181567)",,,,,,,,,,,,,,,,,,,,,,,
189,19592,5000264.0,A,PETTIGO ROAD,34977.0,0.0,2006-11-07,A0035,150226,0,0,,1,1466.6667,835.7702,0.5698,0,"LINESTRING (218089.18692316415 364613.5557573789, 218088.68660838972 364614.8555995967)",,,,,,,,,,,,,,,,,,,,,,,
190,19598,5000670.0,B,WICKHAM PLACE,96.0,0.0,2006-11-07,B0080,88602,0,0,,1,1066.6667,45.5838,0.0427,0,"LINESTRING (224280.738 343762.297, 224294.425 343770.434, 224307.84399999998 343779.498, 224314.70299999998 343783.916, 224319.46999999997 343786.252)",,,,,,,,,,,,,,,,,,,,,,,
191,19605,5000347.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,10935,0,0,,1,1466.6667,128.0265,0.0873,0,"LINESTRING (223251.652 340451.249, 223240.41700000002 340355.884, 223236.038 340324.183)",,,,,,,,,,,,,,,,,,,,,,,
192,21728,5000235.0,A,MOSSFIELD ROAD,22169.0,0.0,2006-11-07,A0032,104179,0,0,,1,1466.6667,369.6233,0.252,0,"LINESTRING (224101.27413957875 350205.7740358308, 224103.876 350214.863, 224111.70899999997 350244.037, 224118.137 350269.214, 224126.57400000002 350302.635, 224134.35700000002 350332.708, 224140.78600000002 350359.135, 224150.907 350400, 224158.738 350432.167, 224165.21500000003 350457.763, 224171.092 350479.271, 224175.907 350500.092, 224181.59399999998 350522.501, 224186.74699999997 350546.216, 224188.57799999998 350556.582)",,,,,,,,,,,,,,,,,,,,,,,
193,21729,5000235.0,A,MOSSFIELD ROAD,22169.0,0.0,2006-11-07,A0032,104180,0,0,,1,1466.6667,538.5407,0.3672,0,"LINESTRING (224212.544 350643.657, 224216.79701960678 350663.7367761176)",,,,,,,,,,,,,,,,,,,,,,,
